"","logFC","AveExpr","t","P.Value","adj.P.Val","B","genes"
"SRC",-0.643080670384709,3.92462583281083,-2.182228361091,0.0323521700334919,0.42528528391885,-3.91420013514006,"SRC"
"OR4F15",-1.97073213154914,-1.20254990399871,-1.93878216292906,0.0564426981307528,0.516343788225603,-3.91426132900187,"OR4F15"
"HOXA2",-1.21462262677079,0.043048078372657,-2.00851097131995,0.0483354911145763,0.490772051539272,-3.91485853049526,"HOXA2"
"AKR1C3",-1.66490592379437,1.38173139489049,-1.97701795365307,0.0518644918024834,0.505494176127331,-3.9160484562742,"AKR1C3"
"YBEY",0.54785749575389,3.66138184195518,2.19406959402618,0.0314542327332243,0.419947816402744,-3.91629433992929,"YBEY"
"LINC01735",-2.12947423944449,-1.13616141571854,-1.94195207885327,0.0560505080521543,0.51611122235918,-3.91640213672133,"LINC01735"
"MIF",-2.26749837497248,5.91764989452113,-2.2166125675091,0.0298136168882935,0.415882133068222,-3.91735056985534,"MIF"
"BAG4",-0.359832788112782,4.6368962302941,-2.20289763011517,0.030799064412397,0.418097118722523,-3.91745417015591,"BAG4"
"NEURL4",0.683730528541812,2.60808902253089,2.15110888678737,0.0348196628966174,0.44056283690604,-3.9175754008978,"NEURL4"
"ATP6V1FNB",0.945557859843817,-0.310629420108476,1.98257172001729,0.0512266237181061,0.503191322052191,-3.91759737654249,"ATP6V1FNB"
"ZNF528-AS1",0.853906642880488,4.08228124156447,2.20377306444122,0.0307347509875739,0.418097118722523,-3.91856782141301,"ZNF528-AS1"
"BVES",0.929144984728516,2.18835704199808,2.13877130453845,0.0358424364233561,0.441517622738944,-3.91950906215585,"BVES"
"RAD51",0.857103330350155,0.654054230566833,2.03957898502018,0.0450579000022013,0.475391560248477,-3.92008644510317,"RAD51"
"CDC42BPG",1.07097466142476,-0.369536015840611,1.95452191232712,0.0545180673091982,0.511013909582283,-3.92025611093707,"CDC42BPG"
"NUDT13",0.697831979230675,2.21806681329431,2.128163058621,0.0367426637183366,0.443046750501276,-3.92081150051563,"NUDT13"
"ARHGAP9",1.11312215607389,1.61586839277134,1.99323356900947,0.0500208543679788,0.497108423727334,-3.92121347694281,"ARHGAP9"
"SERTAD2",0.626365611949607,5.82569997978571,2.23007672260463,0.0288565000406775,0.410893475379216,-3.92331893546374,"SERTAD2"
"HLA-DMA",1.08175413831457,3.85509618256875,2.14003946067933,0.0357361149027822,0.441198164903925,-3.92359095515586,"HLA-DMA"
"LINC01963",-0.947698232477055,0.535067306757134,-2.03405235693319,0.0456265596364729,0.479305495474407,-3.92483948952795,"LINC01963"
"ABCB1",0.759153198037351,5.76487891868576,2.25735514799421,0.0270159418379421,0.403065170807655,-3.92604131910998,"ABCB1"
"SPDYE2B",1.36805987143866,0.27229669787474,2.05874054629853,0.0431332810983369,0.467270788542007,-3.9287527028279,"SPDYE2B"
"IRF7",-1.50461264244027,2.65564958033211,-2.01805027187045,0.0473080245148396,0.485434856771539,-3.93042465091011,"IRF7"
"KCND1",0.703627622505601,0.944226531228369,2.0755114349985,0.0415074048411184,0.461806957460118,-3.93289863278695,"KCND1"
"TSFM",0.549819063158863,3.62435258348652,2.17677896503898,0.0327728848373929,0.428599983262863,-3.93367028332079,"TSFM"
"PDE11A",1.42309346339982,0.944234011900512,2.09759033902054,0.0394494276946266,0.455356915393423,-3.93385850412766,"PDE11A"
"SPAAR",-1.3046133612713,0.962373991200551,-1.96013441825758,0.0538454305103856,0.509727639419948,-3.93392999603598,"SPAAR"
"FAM229A",0.732088257239609,1.19599378081386,2.06167343733108,0.0428450448306523,0.465283070738731,-3.93564983407536,"FAM229A"
"ACTR5",0.553978460569843,3.27742903532392,2.15095487482424,0.0348322718672614,0.44056283690604,-3.93588916771526,"ACTR5"
"MATN1-AS1",1.11263806842629,0.920382898510627,1.97556523859746,0.0520324558802439,0.505999890592853,-3.93700869943462,"MATN1-AS1"
"HSD17B6",1.11722249836735,0.107898731901968,1.9826526151502,0.0512173824133038,0.503191322052191,-3.93745969081884,"HSD17B6"
"SPRTN",0.470068609417151,4.05783154887268,2.18356934584115,0.032249367797161,0.42528528391885,-3.93818805945278,"SPRTN"
"TRIP6",1.42988831875336,1.94137605212471,1.97902189068319,0.0516335551395266,0.505236749823219,-3.9383075042184,"TRIP6"
"GPR37",1.60078542266139,-0.345157596173288,1.99275621439015,0.0500743153091702,0.49736201907808,-3.94092637702842,"GPR37"
"FBXO48",0.991309586146248,1.52569103887252,2.04843803499,0.0441590805565151,0.470839620051091,-3.94155998500888,"FBXO48"
"STARD6",0.854575859135183,0.173372316529796,2.04740115668975,0.0442634753566244,0.471199520258706,-3.94166812163112,"STARD6"
"ZNF646",0.605149310564676,2.22832668425456,2.10886568188726,0.0384307465112616,0.452999243148308,-3.94215957762337,"ZNF646"
"CYSLTR1",1.35761295229142,2.03282145902595,1.99183746085,0.0501773479964976,0.497829775356555,-3.94425218825048,"CYSLTR1"
"TUBA8",0.886453424675035,0.733185677030746,2.01551138295809,0.0475796374739422,0.486626414423388,-3.94584063314837,"TUBA8"
"ZNF483",-0.864688209679613,5.82422965861819,-2.24999753358193,0.0275019072298998,0.40615908718558,-3.94706529752644,"ZNF483"
"TEX26",1.39451106722264,-1.00331724353503,1.91599158712417,0.0593316201319526,0.523311945851647,-3.94769660829864,"TEX26"
"SPI1",0.996270994668354,2.1333291735536,2.0321884543716,0.0458197320647143,0.479355883873245,-3.94883341843375,"SPI1"
"SLC51B",-1.56963410892313,-0.803217328434503,-1.91059132110121,0.0600342251790772,0.52508558917071,-3.9497642928504,"SLC51B"
"LRP4-AS1",0.938171582326125,0.143518965964013,1.95731904806249,0.0541819523668755,0.510351898371256,-3.95088039180193,"LRP4-AS1"
"SLC2A3",-1.28398231866916,7.63362972979989,-2.21884738933762,0.0296543048732121,0.415882133068222,-3.95103728627658,"SLC2A3"
"SSX2IP",0.707594959892506,3.87583307481541,2.18099166572726,0.0324472311980985,0.425905802429908,-3.95167885122206,"SSX2IP"
"FASTKD2",-0.392171850702788,5.36197190448633,-2.21959055142384,0.0295928391868862,0.415882133068222,-3.95189253032522,"FASTKD2"
"EBF3",-2.08488913667391,2.00108379226033,-1.96929863231387,0.0527661541563481,0.508420733004462,-3.95214020007743,"EBF3"
"LATS2-AS1",-1.31309670596899,-0.318130981574939,-1.90290705031384,0.0610461243971271,0.527200372704738,-3.95412785830672,"LATS2-AS1"
"TAFA2",0.916922239480601,5.00297432939253,2.21292723256926,0.0300692640653715,0.415882133068222,-3.9552823027563,"TAFA2"
"PPFIA2-AS1",-1.77507385186801,1.35460297907964,-2.082994787543,0.0408088892079614,0.460934143452293,-3.95706645060043,"PPFIA2-AS1"
"ADCY2",-1.32102857586561,4.72834756098148,-2.21438642135508,0.0299730568223241,0.415882133068222,-3.9599503045525,"ADCY2"
"TMEM156",-1.03594669457279,2.63890628181341,-2.05302247061335,0.0437000501590522,0.469129790579596,-3.96129460314757,"TMEM156"
"HEBP2",-1.08631656700825,4.83980194929954,-2.19399234725107,0.0314600256612487,0.419947816402744,-3.96138320481904,"HEBP2"
"VSIG10",0.682211654682358,4.11710114847898,2.18245004303187,0.0323351557587212,0.42528528391885,-3.9619277124556,"VSIG10"
"RNF222",1.59333182270248,-0.997740834380884,1.91943329993374,0.0588874782443035,0.52310497494241,-3.96272014594589,"RNF222"
"GNRH1",0.567700080805681,1.38693652997026,2.06319194388017,0.042696464496608,0.465283070738731,-3.96297991914843,"GNRH1"
"LINC01994",-1.31532670868218,-0.140775321270676,-1.99526818229864,0.0497935370018743,0.496234694902778,-3.96350064405957,"LINC01994"
"APOLD1",0.967407414892011,5.27966613266403,2.16464754686257,0.0337266879442875,0.435948670094679,-3.96351086940914,"APOLD1"
"TLX1",2.20814115929782,-1.19427897252225,1.91275900601277,0.0597513554307749,0.524793608381781,-3.96351215000472,"TLX1"
"NLGN3",0.931722618653779,0.930700699342141,2.01720192857442,0.0473986327041208,0.48569272510112,-3.96359761156348,"NLGN3"
"TICRR",0.771669668492548,0.308605878765794,1.99875151794289,0.0494064139445545,0.494870434327026,-3.96412071541568,"TICRR"
"ARSJ",-2.51627926185813,2.04941496484977,-1.9589047332552,0.0540027342764856,0.510188252328645,-3.96422865211943,"ARSJ"
"SPRED3",-0.599789312500943,2.752144046196,-2.14347098805631,0.0354497933274331,0.441198164903925,-3.9645348030701,"SPRED3"
"ANXA4",0.511902379177729,5.80785768470825,2.20352812439074,0.0307527335368239,0.418097118722523,-3.96640652257465,"ANXA4"
"SLC12A9-AS1",0.936323238943625,0.038756019717825,1.94802789114531,0.0553052669123234,0.512302886728488,-3.9670379467064,"SLC12A9-AS1"
"IRX3",1.60988925662844,-0.113481317441169,1.9201566292076,0.058794494149886,0.52310497494241,-3.96763482371362,"IRX3"
"LIN28B-AS1",1.3761316096729,0.9811486033016,2.08087150443024,0.0409990688478987,0.46157016219086,-3.96817287829807,"LIN28B-AS1"
"PRR12",0.506012879406558,4.76773174401364,2.19242132105992,0.0315779015696377,0.420333553853737,-3.9690258330235,"PRR12"
"TRIM59",0.645625064621774,2.8254003527848,2.134662961487,0.0361887710804831,0.441517622738944,-3.96917387300203,"TRIM59"
"POSTN",1.65731134105989,2.44560303535385,1.98543112966647,0.0509008340995671,0.501374624315548,-3.96982247099982,"POSTN"
"CAND2",-1.21235680216574,1.97377794050689,-2.07545202156278,0.0415130699441648,0.461806957460118,-3.97453544059538,"CAND2"
"ARRB2",0.759134951324051,4.22448956705462,2.14339522750041,0.0354560930418194,0.441198164903925,-3.97465361327419,"ARRB2"
"HM13-IT1",-1.14176480209645,-0.582537106504445,-1.91785888196021,0.0590903008868168,0.52310497494241,-3.97553259722213,"HM13-IT1"
"DLEU7",1.1435762290176,1.54114532687884,1.99016451521433,0.050365424728978,0.498861544101881,-3.975972368346,"DLEU7"
"SEC22A",-0.555121068012276,6.03489603058592,-2.2178897880143,0.029713808997916,0.415882133068222,-3.97649438875777,"SEC22A"
"CT70",1.12174996322975,-0.569292608031589,1.91848838930169,0.059009134389366,0.52310497494241,-3.97720271915453,"CT70"
"MCAM",1.55399554111753,3.82867450841143,2.06772924195389,0.0422597755492016,0.463947956642897,-3.97837287569994,"MCAM"
"CTPS1",-0.822787542270226,4.97234001880972,-2.19671598035549,0.0312565631693244,0.419559251772854,-3.97846054529672,"CTPS1"
"PHF7",0.570002626918835,3.08899575948289,2.13585151129598,0.0360882777953583,0.441517622738944,-3.97861417073191,"PHF7"
"LINC00449",1.0808180807515,-0.672051194998659,1.91518168958499,0.0594365462795916,0.523718360015075,-3.97942926499199,"LINC00449"
"CHEK1",0.696259686350026,2.18806406487119,2.10672722879593,0.0386218922044523,0.453172062187443,-3.98000933136495,"CHEK1"
"NIN",0.599576025253357,6.72851421789815,2.21872598301061,0.0296542790075083,0.415882133068222,-3.98147451979099,"NIN"
"PIK3C2G",-1.47157689536797,0.599558164791824,-2.0382170561517,0.0451974655800754,0.476581569822134,-3.98282365613217,"PIK3C2G"
"UBE2T",0.760546041106751,2.28009709727848,2.12236560063865,0.0372429025132294,0.445488186715705,-3.98390818703893,"UBE2T"
"ENOX1",1.60139308531132,5.43922600642815,2.21432849743945,0.0299772153894229,0.415882133068222,-3.98397862239264,"ENOX1"
"SLC12A6",0.575786530691702,5.42536136212181,2.17597612470721,0.0328352697565008,0.428929971479781,-3.98433309731417,"SLC12A6"
"KDM7A",0.52659072076038,6.05424802873105,2.19769142912107,0.0311839777847656,0.419217236095954,-3.98495264636736,"KDM7A"
"LINC02810",2.78169738295235,0.382812234798877,1.94128295256523,0.0561437457742645,0.516343788225603,-3.98547852164621,"LINC02810"
"SPATA18",-1.85187183683895,1.07467305631958,-1.96716611496352,0.0530149178123406,0.508883775259963,-3.98624208932222,"SPATA18"
"MED23",-0.460380150814672,5.68951029085208,-2.20132005723218,0.030915258005263,0.418097118722523,-3.98725321215421,"MED23"
"SLC29A3",0.923198323561804,2.20096581303119,2.01917424064435,0.0471882069084066,0.485409278583226,-3.98833962437501,"SLC29A3"
"HES7",0.766465906566365,0.739048864453582,2.05388070226165,0.043614575816669,0.468969532565762,-3.9889012029268,"HES7"
"IKBKE",1.18741066384963,1.74207423951145,1.97072234129039,0.0525957547404447,0.507402713519464,-3.99075583323294,"IKBKE"
"ARHGAP29",-1.2769531591496,4.07987749735448,-2.04926672098981,0.0440757995397194,0.470638171116902,-3.99134020797182,"ARHGAP29"
"YTHDF3",-0.424300597392557,6.67002080902047,-2.21300794243246,0.0300634533100308,0.415882133068222,-3.99242576237626,"YTHDF3"
"TSPAN11",-1.65874499850234,0.973167060081116,-1.91621537636274,0.0593026548378698,0.523311945851647,-3.99333416208164,"TSPAN11"
"BEND6",0.845918642122291,2.89193631976779,2.14952789496059,0.0349492882275413,0.440866322581154,-3.99348305415638,"BEND6"
"TCEAL7",-1.92907365565614,3.09041728683354,-2.13167857500471,0.0364515200845296,0.441517622738944,-3.99369882348411,"TCEAL7"
"SNHG3",0.741863043624888,3.38334820954713,2.12005447452159,0.0374439640601517,0.446984813204828,-3.99384155817486,"SNHG3"
"FANCI",0.673074354685968,3.33086805719477,2.120065641116,0.037442990334635,0.446984813204828,-3.99417757938703,"FANCI"
"PRKCD",1.16537513015535,2.67375086217841,2.00301468776905,0.048936133891103,0.4926551171537,-3.99467847353981,"PRKCD"
"SLC4A2",0.562480196277145,3.62841690365305,2.13088324428899,0.036509970868452,0.441768165525205,-3.99551563309379,"SLC4A2"
"FGFRL1",1.16197470426785,0.611339433710006,1.96274454684321,0.0535350340169749,0.50960546799433,-3.99707366077047,"FGFRL1"
"KCNH1-IT1",-1.50504367539881,-0.865976226082353,-1.90853068334495,0.060304176131242,0.525676936305506,-3.99787149213806,"KCNH1-IT1"
"C2orf72",1.33566158089546,0.128840446726307,2.00333992566418,0.048900414154613,0.4926551171537,-3.99790162360714,"C2orf72"
"SH3BGR",0.799090170687278,2.76070901314002,2.13964920381622,0.0357688045371292,0.441198164903925,-3.99865013759096,"SH3BGR"
"PSMA1",0.607407028087492,6.65429461708912,2.21073938338189,0.0302271554340319,0.415965045822004,-3.99877923704683,"PSMA1"
"DPP4",-1.62763774772099,1.16351427533821,-1.89482239885757,0.0621262796487934,0.529364622244216,-4.00048753969626,"DPP4"
"ACTR10",-0.364714294011314,5.94812273227003,-2.20494208571633,0.0306490528928597,0.418097118722523,-4.00099646075092,"ACTR10"
"SLC24A1",0.552614439585683,3.4921076005427,2.13746257049268,0.035952448620009,0.441517622738944,-4.0010922096107,"SLC24A1"
"CEP170",0.42766235235098,7.64125153598044,2.23534403707915,0.0284927415789835,0.40908484645053,-4.00126568771955,"CEP170"
"CYP51A1-AS1",0.753375945090815,1.06007650081126,2.05865399362787,0.0431418126037084,0.467270788542007,-4.0016909388236,"CYP51A1-AS1"
"GFPT2",1.66132380491801,1.66808000715388,1.94241822548369,0.0559930310480178,0.51611122235918,-4.00175873019185,"GFPT2"
"COX18",0.416432858488216,4.03338070720525,2.14808616338483,0.0350678620903031,0.441198164903925,-4.0017747476819,"COX18"
"HPCA",1.53319316418728,-0.447938926691707,1.91412410389358,0.0595737982244073,0.524149300344155,-4.00424831128564,"HPCA"
"PTCHD4",1.49703179204298,4.0408764967307,2.16737704143399,0.033519067221649,0.434210973419309,-4.00449098035469,"PTCHD4"
"C2CD6",1.26067487069195,2.82662540773331,2.12761690820729,0.0367915691212907,0.443046750501276,-4.0053012589033,"C2CD6"
"ZNF701",0.501164912837764,4.10097684528408,2.13352600253337,0.0362851301012279,0.441517622738944,-4.00669947281528,"ZNF701"
"PRR34-AS1",1.84546136477038,1.27495028290815,2.01030518683667,0.048151000144385,0.489936371095269,-4.00796829918589,"PRR34-AS1"
"PPP1R17",-3.20341033014445,2.73808788079177,-2.05405471839115,0.0436071730512362,0.468969532565762,-4.00940901343033,"PPP1R17"
"NKX3-1",-1.38758009524128,-0.0652763357689625,-1.9091203115709,0.0602268279964613,0.525676936305506,-4.00971659512481,"NKX3-1"
"TENM3-AS1",-1.49609713848501,1.62465927802967,-2.06524124298366,0.042501283758194,0.464668519417749,-4.01013091090731,"TENM3-AS1"
"NFIB",1.2911353529043,5.1257267017494,2.10465929528931,0.0388095865650782,0.453542742466064,-4.01237861154661,"NFIB"
"HCRTR1",1.12257726509892,-0.190363056441478,1.93875988030073,0.0564454632273618,0.516343788225603,-4.01346444210819,"HCRTR1"
"ZNF724",0.701657040069766,1.78638443815978,2.04923948781899,0.044078534257648,0.470638171116902,-4.01393370586505,"ZNF724"
"LINC02302",-1.30874609810432,-0.405027818196222,-1.92127435140325,0.0586510555363004,0.52310497494241,-4.0140870527728,"LINC02302"
"GPR157",-1.58202758824073,1.27391474096949,-1.906821030048,0.060528925909485,0.526121756901866,-4.01422531730705,"GPR157"
"PIEZO2",-2.29743852365317,5.255783927013,-2.13793185180349,0.0359222610445348,0.441517622738944,-4.01482580300493,"PIEZO2"
"UBQLN1",-0.375635873213904,6.72927924160739,-2.20980415915435,0.0302948697068355,0.415965045822004,-4.01520666910977,"UBQLN1"
"CLK2",0.371444956990535,4.38731336919708,2.15499901353291,0.0345024948490889,0.438963478069287,-4.01660462728182,"CLK2"
"NKX6-2",1.66524636814644,-1.13813409150409,1.87147893570395,0.0653360735402882,0.541303099975318,-4.0174918360577,"NKX6-2"
"EFCAB5",0.731574507374634,2.16765698832597,2.06667665205346,0.0423571790294235,0.463947956642897,-4.02066350908968,"EFCAB5"
"CARD10",1.2860644814313,0.128470362666725,1.88136396054241,0.0639601971017817,0.537414851977783,-4.02161198222309,"CARD10"
"ZNF595",0.474451484088618,4.09237403055743,2.14239665229009,0.035539218700129,0.441198164903925,-4.02227219044855,"ZNF595"
"CDK1",1.02427537370494,1.45011192768872,2.05027741237775,0.043974410641901,0.470638171116902,-4.02306092159329,"CDK1"
"UBTD1",0.540318967272714,4.20348403999867,2.13484835405789,0.0361730799083586,0.441517622738944,-4.0230745707071,"UBTD1"
"PSMB9",1.31750837152185,4.02904862376381,2.07869821143838,0.0412065547540785,0.461806957460118,-4.02310191903661,"PSMB9"
"SLC6A2",-2.69929168609701,0.705419892086501,-1.97075505214481,0.0526023981988054,0.507402713519464,-4.02489151824533,"SLC6A2"
"MT1G",-2.09411723255059,-0.229561988388891,-1.87083291902273,0.0654268522041714,0.541391233092537,-4.0261297617102,"MT1G"
"BCHE",-1.60466971572205,1.89826719166843,-2.08521716673329,0.040600572312926,0.460607347775942,-4.02654570142704,"BCHE"
"PIK3R3",0.767642577572541,6.31138864722195,2.18286717287658,0.0323031619108891,0.42528528391885,-4.02691001187907,"PIK3R3"
"TBC1D20",-0.361014487954755,5.04072650509843,-2.16308564036205,0.0338512332299398,0.436291166009919,-4.0282223900198,"TBC1D20"
"KIAA1522",0.847106513178081,2.04086332466169,2.0497129607376,0.0440310095745492,0.470638171116902,-4.02826597973364,"KIAA1522"
"KCNK1",1.01279125538326,2.1060784731904,2.10018370379978,0.0392119170712238,0.454087776155311,-4.02867278406704,"KCNK1"
"NPTX1",-2.06219748841885,0.825984048427626,-1.93825702140732,0.0565162075966065,0.516343788225603,-4.02875909996031,"NPTX1"
"ZNF837",0.685111782928869,0.556188401431576,1.99808856505986,0.0494798924645203,0.495040533493578,-4.02901314349312,"ZNF837"
"TRIM68",0.704000155534331,1.46010097996059,2.01791541001254,0.0473224186278738,0.485434856771539,-4.02912928625848,"TRIM68"
"SLC1A3",2.19993361349673,4.29632438140242,2.07557106741073,0.0415114767373709,0.461806957460118,-4.03028784357858,"SLC1A3"
"HIF1A-AS1",1.08784525057866,0.593014391825558,1.9297718982188,0.0575702272514626,0.519836124034713,-4.03042040953495,"HIF1A-AS1"
"KCNMB4",1.04069122770778,4.16185062558585,2.10964741136766,0.0383610767683157,0.45247767090739,-4.03066123767292,"KCNMB4"
"GPR17",-1.35849591803631,-0.782607794891665,-1.84690605603294,0.0688646111778507,0.550638461075725,-4.03277451646864,"GPR17"
